id,px,py,pz,cx,cy,cz,lpes,type
657,3.596490,7.005570,1.498510,3.507704,6.746199,1.433029,0.281859,interior_minus
658,8.798079,3.656443,1.281819,9.217130,3.440340,1.728761,0.649662,edge_plus
659,1.175346,0.287468,9.916335,0.806146,10.432529,9.928307,0.396857,edge_minus
660,1.034443,3.831824,5.958256,1.195499,4.563837,5.874036,0.754238,edge_plus
661,6.605838,2.316524,4.801387,6.565495,2.200760,5.139347,0.359507,interior_plus
662,4.007615,3.761450,5.471623,3.273649,3.859830,5.768940,0.797987,edge_minus
663,8.625428,2.882754,4.344378,8.596928,3.148989,4.274425,0.677196,vertex
664,8.327575,3.249841,7.526390,8.980901,2.956671,7.298772,0.751394,edge_minus
665,8.030685,9.167383,2.932143,8.155416,0.039561,3.099720,0.896847,edge_plus
666,0.776820,8.769046,1.980486,0.895533,8.434515,2.315418,0.488040,edge_minus
667,9.814445,9.170339,8.288070,9.459570,8.318214,8.338577,0.944329,vertex
668,0.986330,8.221423,5.804844,10.454707,8.493382,5.869296,0.600616,edge_plus
669,9.970728,2.302803,9.189640,-0.121759,2.432548,-0.911789,0.188879,interior_minus
670,7.421176,8.046268,8.247413,7.361418,8.149341,8.073757,0.210598,edge_plus
671,7.007287,0.498017,2.313081,6.774524,10.222985,3.082779,0.979329,vertex
672,8.261941,6.561337,6.420487,8.180519,6.273387,6.355968,0.306117,edge_plus
673,4.061368,0.229503,2.042217,4.114944,0.066091,1.794386,0.301652,interior_minus
674,3.878058,2.103767,0.999893,3.789217,2.075217,0.707376,0.307041,interior_minus
675,7.591302,7.655452,2.973720,7.820659,7.060550,2.912772,0.640491,edge_minus
676,5.466670,0.050737,1.788496,5.922511,-0.414756,11.487805,0.717559,edge_plus
677,5.506755,5.084124,4.720741,5.592093,5.164111,4.672174,0.126646,interior_minus
678,9.893654,8.963225,5.380322,-0.164213,8.824009,4.798593,0.600948,edge_plus
679,0.744632,1.484136,0.096197,0.276788,0.983444,10.077905,0.685496,edge_plus
680,9.641435,8.622997,5.235322,-0.168110,8.826687,4.794032,0.602312,vertex
681,1.877889,6.274063,9.668732,2.011832,5.865722,-0.274933,0.433424,edge_plus
682,2.145421,1.037542,8.979285,1.921047,1.365647,8.668559,0.626760,vertex
683,2.125939,3.188163,6.560665,2.125915,3.450237,6.434900,0.290688,edge_plus
684,1.678350,4.156691,0.765840,1.543774,4.287706,10.876245,0.217864,interior_minus
685,0.838405,5.104303,6.993698,0.981501,4.929528,6.731415,0.346144,interior_minus
686,0.452163,4.064331,3.843730,0.357975,4.166433,3.694126,0.204151,edge_minus
687,5.721867,3.810318,6.857996,5.694151,3.688594,7.081073,0.892720,vertex
688,3.879078,2.925859,0.741710,4.041419,2.838422,0.686305,0.192535,edge_plus
689,9.231056,8.869003,5.521629,9.276871,9.226188,5.398507,0.380577,interior_minus
690,4.583372,1.806196,3.673267,4.772138,2.337271,3.297732,0.679490,vertex
691,6.699975,6.673971,7.180605,6.890592,6.227773,6.853243,0.585315,edge_plus
692,0.030730,7.685463,5.023802,9.794897,7.632938,4.601348,0.486666,edge_minus
693,5.145540,4.121168,5.851345,5.534109,4.231040,6.179277,0.520190,edge_minus
694,3.994824,6.771636,8.847949,3.585506,6.861002,8.468000,0.593203,vertex
695,8.952227,2.340941,4.536173,8.711650,2.911064,4.551110,0.618983,edge_plus
696,0.220357,7.776509,7.998719,9.511814,8.293307,8.328191,0.936838,edge_plus
697,8.816754,5.813426,6.306005,8.634071,5.607768,6.135234,0.335504,vertex
698,3.993122,6.045342,8.442078,4.422747,6.250138,8.539221,0.485753,edge_minus
699,6.887351,7.803172,5.703529,6.853895,7.944614,5.784038,0.166153,interior_minus
700,6.988449,4.795823,2.346466,6.983132,4.830493,2.468145,0.126634,interior_minus
701,5.515865,7.576843,9.883158,6.156329,7.668712,0.060650,0.670923,edge_minus
702,2.720363,9.033763,5.409048,3.054088,8.836618,5.163454,0.890301,vertex
703,7.853899,2.337436,7.406737,7.600960,2.775003,7.444400,0.632923,vertex
704,3.066563,3.256108,5.542182,3.055553,3.944039,5.680435,0.892378,vertex
705,2.548901,0.265044,4.730515,2.461229,10.001260,4.798907,0.286262,interior_minus
706,9.666422,0.886499,5.483815,9.614031,1.034454,5.398775,0.178514,interior_plus
707,9.560108,0.115407,9.271001,-0.377643,0.518812,9.791566,0.661512,edge_plus
708,4.986922,9.901318,7.077357,4.656559,-0.306062,7.270856,0.435416,interior_plus
709,1.743476,8.427838,6.462079,1.664535,7.761106,6.437235,0.671849,edge_minus
710,0.029571,7.957080,7.811681,9.459570,8.318214,8.338577,0.944329,vertex
711,6.789167,1.456540,5.482943,6.454455,1.096635,5.141531,0.598436,edge_minus
712,0.997270,7.808496,7.003939,1.470016,7.596965,6.670216,0.813473,vertex
713,9.787774,2.546006,5.464969,9.607494,2.785265,6.073667,0.678424,edge_minus
714,2.501686,2.502398,5.840325,2.789020,2.950248,5.728402,0.543743,edge_minus
715,5.551658,2.075907,9.031255,5.008672,1.831703,-0.556980,0.723891,edge_plus
716,2.978400,9.138525,4.645768,3.711141,9.443004,5.069286,0.899435,edge_minus
717,9.236882,9.878479,4.927225,9.129948,9.315736,4.737674,0.671700,vertex
718,6.713979,0.009108,0.753661,6.578898,-0.033181,10.748726,0.141632,interior_plus
719,6.510273,6.871155,9.435404,6.479223,7.027018,-0.453523,0.193893,interior_plus
720,7.229739,2.459611,6.961161,7.513055,2.791371,7.360106,0.591177,edge_plus
721,0.205073,4.403716,5.879628,0.775209,4.704576,6.109507,0.764926,vertex
722,0.126231,0.624736,0.485435,-0.208975,10.872580,0.129877,0.770459,vertex
723,8.529053,4.062470,4.873254,8.482114,3.533081,4.896041,0.606030,vertex
724,5.180514,3.762546,6.294079,5.511263,3.646498,7.023398,0.809178,edge_minus
725,7.160042,1.547865,2.442101,7.502791,1.255913,2.545788,0.790498,vertex
726,4.600028,1.042539,9.517436,4.284256,0.475953,8.964739,0.852177,edge_minus
727,2.502380,0.382875,9.115783,3.275621,0.124911,8.902303,0.962432,vertex
728,5.809046,8.741767,3.526658,5.720884,8.667696,3.693989,0.203123,interior_minus
729,7.030106,2.696526,5.749108,6.745179,2.910554,5.775619,0.357343,interior_plus
730,3.303307,9.200408,7.867913,3.930261,9.861826,8.098626,0.940093,edge_plus
731,0.074171,8.030390,5.699289,10.420862,8.516452,5.843080,0.614106,edge_minus
732,4.611430,9.008153,8.736465,4.553545,-0.047708,8.417410,0.998270,edge_plus
733,5.590167,6.042594,9.391011,5.789703,5.992210,-0.094628,0.571357,vertex
734,5.556827,1.529836,2.797517,5.406433,1.009570,2.637355,0.780952,vertex
735,2.601074,5.314544,3.024205,2.457375,5.315993,3.125484,0.175809,interior_minus
736,3.991448,9.303410,8.893780,4.046924,10.135116,8.207070,1.127815,vertex
737,3.752682,4.933478,3.630839,3.560897,5.293222,3.955519,0.521167,edge_plus
738,7.594947,8.445447,5.412339,7.252080,8.514489,5.169209,0.425954,edge_plus
739,3.076402,9.585332,7.569149,3.315730,9.581327,7.991338,0.485321,interior_minus
740,5.258858,6.085612,9.027055,4.973883,6.053461,8.912266,0.308902,edge_plus
741,2.502948,7.467850,7.991541,2.798843,7.426389,8.048537,0.304173,edge_plus
742,9.679312,2.816050,9.182886,9.620821,2.607108,9.048451,0.255246,interior_minus
743,1.683957,0.588430,1.181880,1.652294,10.636723,1.275261,0.161425,vertex
744,9.562973,5.210570,8.733060,9.685852,5.029468,8.779692,0.223767,interior_plus
745,1.239915,9.846887,0.175363,1.561232,9.892981,0.237961,0.330587,edge_plus
746,6.076987,9.044339,0.762329,6.020677,9.391874,1.331717,0.669443,edge_plus
747,7.488083,4.017202,1.368336,7.604835,3.857431,1.299024,0.209671,edge_plus
748,0.391590,4.062163,0.898268,0.119828,4.153813,1.158528,0.475776,vertex
749,3.127450,0.756020,9.900905,3.230181,0.623136,-0.652293,0.578134,interior_plus
750,0.524638,5.051752,6.111526,1.137821,4.637300,5.900653,0.769565,edge_plus
751,4.473573,0.182117,8.846372,4.046924,10.135116,8.207070,1.127815,vertex
752,7.925845,9.193701,3.638090,7.895188,-0.149160,3.106780,0.845613,edge_plus
753,6.391193,0.089272,3.063674,6.774524,10.222985,3.082779,0.979329,vertex
754,8.845916,3.558932,5.578480,8.550710,3.597870,5.106246,0.558272,edge_minus
755,9.101566,9.628031,4.242643,8.733373,-0.252020,3.659504,0.700003,edge_minus
756,6.489709,3.602005,5.697646,6.778417,3.317616,6.052512,0.538664,edge_minus
757,3.367462,4.694616,6.979297,3.137304,4.382771,6.563275,0.568590,interior_plus
758,7.394170,3.040945,3.825131,7.308813,2.915279,3.715740,0.187201,edge_minus
759,3.929725,0.558298,9.627502,4.216433,0.208059,8.678902,1.051052,edge_minus
760,4.836758,0.819482,3.371703,5.179677,0.774637,4.114175,0.819067,edge_plus
761,4.866599,0.196812,6.477919,4.451636,-0.134345,6.253687,0.576315,interior_minus
762,5.688292,3.642721,6.728389,5.694151,3.688594,7.081073,0.892720,vertex
763,4.267669,9.990973,5.078335,3.887893,-0.401325,5.022944,0.957691,vertex
764,6.639769,4.819573,2.758458,6.662556,4.468290,2.798663,0.354310,edge_minus
765,1.654431,6.596225,5.350801,1.528777,6.641019,5.637134,0.315884,edge_minus
766,6.626187,6.707161,7.624683,6.634337,6.689563,7.326103,0.299209,interior_minus
767,1.626331,1.686288,4.730553,1.737974,2.094389,4.548474,0.520937,vertex
768,9.012549,1.941022,0.024900,9.301384,1.685628,10.226584,0.435118,edge_plus
769,0.095401,2.329440,9.065646,0.106762,2.540319,8.987152,0.225301,interior_minus
770,3.376343,9.462895,5.769632,3.887893,-0.401325,5.022944,0.957691,vertex
771,9.094948,0.756600,9.863481,-0.208975,10.872580,0.129877,0.770459,vertex
772,7.294277,9.568806,3.060782,6.774524,10.222985,3.082779,0.979329,vertex
773,7.445418,5.870034,2.891532,7.806413,5.873856,2.986640,0.747919,vertex
774,2.826241,1.766430,0.696574,3.245521,1.879600,0.790957,0.444422,edge_plus
775,4.593652,1.574599,3.827108,5.021342,1.125221,3.604336,0.659156,edge_minus
776,2.081940,3.486233,5.504402,2.872477,3.822109,5.633563,0.868587,edge_plus
777,9.184946,8.925635,6.059047,-0.859728,9.331855,6.055929,0.473056,vertex
778,6.884107,6.000900,7.509481,6.960902,6.058242,6.922032,0.595216,edge_minus
779,8.219456,0.511270,3.604490,8.186056,0.289804,3.094969,0.925994,vertex
780,8.114976,3.269681,7.640935,8.611410,3.077805,7.408588,0.751219,vertex
781,2.798952,0.647425,9.555200,3.275437,0.125020,8.902396,0.962340,edge_minus
782,2.355223,8.600614,6.057632,2.697638,8.642956,5.334912,0.800853,edge_plus
783,6.354601,8.491907,2.156230,6.380295,8.808502,1.874484,0.776643,vertex
784,8.797824,0.009798,9.319872,9.282023,0.290793,9.250147,0.564152,edge_plus
785,2.836130,7.759408,7.942787,2.778884,7.599724,8.101756,0.232481,interior_minus
786,2.045291,6.322207,4.217369,2.342644,6.709750,4.277125,0.496421,vertex
787,7.636622,2.921289,4.591933,7.957353,3.077268,4.712372,0.376435,edge_plus
788,4.441534,3.914741,8.325276,4.552489,3.849258,8.291339,0.133232,interior_minus
789,3.301519,5.332241,6.286857,3.176837,5.119221,6.531988,0.347869,interior_minus
790,2.662994,1.059102,3.975372,2.695493,0.948165,3.968154,0.115824,interior_minus
791,9.104374,3.528733,2.553971,9.419499,3.459353,1.871390,0.755006,edge_minus
792,6.360107,6.333790,6.032344,6.894973,6.095760,6.283279,0.636953,edge_minus
793,3.990813,0.385740,4.746701,3.887893,-0.401325,5.022944,0.957691,vertex
794,4.875279,8.797755,9.114224,5.127932,-0.699620,8.573608,0.780212,edge_minus
795,6.225833,4.122837,8.026260,5.803507,3.683220,7.441474,0.844747,edge_plus
796,6.523020,0.138506,4.452804,5.612642,0.425913,4.413320,0.955484,edge_plus
797,1.185394,8.458420,8.093020,1.452107,8.538263,8.272248,0.331110,edge_plus
798,4.898341,0.471170,2.513888,5.406433,1.009570,2.637355,0.780952,vertex
799,0.342017,3.888479,1.410190,-0.149278,3.911276,1.398878,0.491954,edge_plus
800,4.939669,0.675474,0.016512,4.923949,0.692138,-0.027875,0.049950,interior_plus
801,7.559423,9.937141,7.146433,7.661467,9.930540,7.184504,0.144447,vertex
802,6.038663,3.679904,3.605735,6.147372,3.546778,3.160157,0.477577,edge_minus
803,7.259744,7.146214,3.697593,7.499053,6.546065,3.802440,0.701548,vertex
804,4.461555,0.170021,2.141714,4.822284,10.417458,2.040200,0.449061,edge_minus
805,1.971561,2.708181,9.202253,2.002617,2.686105,8.997887,0.207887,interior_minus
806,4.987115,0.714198,5.545060,5.334728,0.604205,4.594363,1.018213,edge_plus
807,2.569258,2.839531,6.003476,2.769253,3.400209,5.657410,0.688563,edge_minus
808,6.293460,9.836919,4.884014,5.718078,0.383740,4.379870,0.940340,edge_plus
809,5.289692,7.076947,9.266306,5.380127,6.993326,9.311990,0.131369,interior_plus
810,2.510139,6.473213,9.832035,2.211598,6.294357,-0.354842,0.395018,edge_plus
811,3.011991,8.055238,5.571495,3.054088,8.836618,5.163454,0.890301,vertex
812,6.781387,3.944537,5.094214,6.761238,3.747773,5.218367,0.233530,interior_minus
813,1.446686,9.487246,4.565016,1.733636,9.136184,4.792482,0.507273,edge_plus
814,8.823166,9.397559,3.640254,8.367915,-0.007376,3.211117,0.863432,edge_plus
815,7.086839,8.809569,0.852458,6.452940,8.800705,11.007529,0.657615,vertex
816,5.985793,6.864665,9.663305,5.691267,6.551558,10.081569,0.599772,edge_minus
817,1.612300,4.200459,0.726927,1.479456,4.284393,0.935332,0.261008,edge_minus
818,1.448657,9.469660,4.473474,1.680662,9.162541,4.772983,0.487703,edge_minus
819,5.578465,4.748915,0.490431,5.874315,4.922992,10.326495,0.390845,vertex
820,1.442071,7.874221,6.389192,1.470016,7.596965,6.670216,0.813473,vertex
821,8.382351,4.444201,4.077452,8.691922,4.127720,3.750128,0.550578,edge_plus
822,3.867198,9.720963,4.158564,3.887893,-0.401325,5.022944,0.957691,vertex
823,5.702775,0.893670,4.115739,5.294987,0.552971,4.514099,1.042326,vertex
824,9.272483,8.722021,6.198356,9.259542,9.055562,6.266774,0.340732,interior_plus
825,9.829265,2.783143,1.206121,9.576099,3.063508,1.675128,0.602217,edge_minus
826,8.175888,3.672445,4.980067,8.520532,3.268083,4.635907,0.633036,edge_minus
827,5.890531,4.065514,5.290694,5.779181,4.130058,5.470012,0.220725,edge_plus
828,5.732872,6.014582,5.332346,5.621623,6.107599,4.905180,0.519913,vertex
829,7.597395,6.911894,5.529072,7.565583,6.381794,5.316473,0.572028,edge_minus
830,8.840030,9.166876,6.513925,-0.881344,9.217273,6.210567,0.414968,edge_minus
831,8.109655,3.456814,4.510901,8.596928,3.148989,4.274425,0.677196,vertex
832,9.042372,7.728267,4.418511,9.466097,7.640575,4.427198,0.432791,edge_plus
833,8.417760,8.748162,7.460859,8.925707,8.284287,7.790989,0.763005,edge_minus
834,5.079810,3.396115,6.432737,5.589363,3.664475,7.048027,0.842759,edge_minus
835,4.767181,3.594891,8.901691,5.132965,3.457220,8.585480,0.502733,edge_plus
836,1.767704,2.878303,4.350659,1.921061,3.467189,4.563281,0.704289,vertex
837,4.058105,6.106679,8.718942,4.181583,6.589068,8.620917,0.507499,edge_plus
838,5.568427,2.974457,3.252199,5.169125,2.737402,2.899928,0.593542,vertex
839,5.755735,0.094343,4.327229,5.294987,0.552971,4.514099,1.042326,vertex
840,3.834556,1.589367,9.975759,3.740785,1.947750,10.092180,0.388311,interior_minus
841,8.654325,1.675674,2.858280,8.135283,1.046956,2.693854,0.846162,vertex
842,5.076011,3.113273,9.121381,5.240004,3.089293,-1.275925,0.430489,interior_minus
843,6.108457,0.118382,1.979112,6.327636,10.588025,2.540102,0.871328,vertex
844,5.868332,9.559873,8.664276,5.016890,9.507621,8.317297,0.935526,vertex
845,5.232345,2.968894,2.512238,5.169125,2.737402,2.899928,0.593542,vertex
846,8.298023,4.073552,1.371984,8.429697,3.690465,1.116212,0.479075,edge_plus
847,8.811039,7.393417,4.226492,8.968573,7.457792,4.387452,0.234241,interior_minus
848,1.146449,1.673238,3.136301,0.989641,1.714432,3.346050,0.265104,edge_minus
849,4.481433,0.794009,4.556962,5.294987,0.552971,4.514099,1.042326,vertex
850,4.686055,3.815326,6.569250,5.266830,3.629629,6.888421,0.688224,edge_plus
851,7.457661,2.406421,1.554847,7.276211,2.490138,1.659135,0.225408,interior_plus
852,4.535479,0.691466,8.762847,4.046924,10.135116,8.207070,1.127815,vertex
853,8.624315,3.203161,3.592455,8.616711,3.139072,4.258085,0.668751,interior_plus
854,5.113058,9.627811,1.974103,5.295697,-0.273498,1.368289,0.640397,edge_minus
855,5.581512,2.178900,9.208237,4.992155,1.826432,-0.553979,0.726716,edge_plus
856,7.885637,9.992937,9.867825,7.820345,-0.185242,10.012515,0.312177,vertex
857,5.855641,8.189258,9.695978,6.179646,7.948006,-0.064515,0.711707,vertex
858,9.003156,1.933039,6.628928,9.143965,2.272889,6.622516,0.367922,interior_plus
859,9.321846,4.486752,5.171260,-0.656374,4.517406,5.349908,0.182563,interior_minus
860,5.720412,9.193425,7.123552,5.384213,9.252522,7.643554,0.622032,edge_minus
861,3.186101,3.378336,6.076387,3.055553,3.944039,5.680435,0.892378,vertex
862,1.854207,4.244682,6.086768,2.552787,3.925168,5.811500,0.816013,edge_plus
863,4.298848,0.119912,8.925127,4.046924,10.135116,8.207070,1.127815,vertex
864,5.044007,5.636901,4.761333,5.455940,5.888056,4.864481,0.493363,edge_minus
865,0.415011,7.467814,7.452371,0.446249,7.807992,7.555903,0.356954,interior_minus
866,2.815854,9.065197,9.061277,2.989026,9.820786,-1.042535,0.782099,edge_plus
867,6.423661,8.300421,8.821469,6.366501,8.241684,9.193352,0.380808,edge_minus
868,1.621142,8.736045,8.479386,1.998213,8.640467,8.189031,0.485411,edge_minus
869,8.207440,1.492615,8.799256,8.195225,1.585278,8.840842,0.102299,interior_minus
870,9.572192,5.026300,0.121459,9.433775,4.924890,10.474952,0.395684,vertex
871,4.272161,6.964294,5.939521,4.566792,6.998735,5.875605,0.303446,interior_minus
872,5.867197,9.788649,2.344496,6.265423,10.455390,2.387478,0.777801,edge_plus
873,2.081144,3.665716,5.340963,2.882295,3.828648,5.636077,0.869184,edge_minus
874,0.279829,2.842784,8.287385,10.036839,2.782645,8.319552,0.252380,interior_minus
875,4.176618,0.579758,4.334474,5.103484,0.416647,4.570529,0.970262,edge_minus
876,9.221149,7.180895,7.449978,9.104574,7.150691,7.822489,0.391493,interior_minus
877,7.823234,1.820271,8.839982,8.055838,2.022848,8.881234,0.321209,vertex
878,5.459970,6.358841,4.801334,5.113260,6.645744,5.112299,0.547011,edge_plus
879,9.427824,3.769797,2.051148,9.413821,3.453953,1.851307,0.758767,vertex
880,5.935309,0.347750,5.241228,5.294987,0.552971,4.514099,1.042326,vertex
881,7.108068,0.119521,2.239894,6.774524,10.222985,3.082779,0.979329,vertex
882,0.036120,6.113056,9.484068,10.072527,5.834490,9.495235,0.281157,edge_minus
883,5.820188,0.638104,5.038489,5.294987,0.552971,4.514099,1.042326,vertex
884,8.997974,2.170679,8.475238,-1.051246,2.419006,8.684431,0.492100,vertex
885,4.809211,9.784061,8.161264,4.046924,10.135116,8.207070,1.127815,vertex
886,7.228162,0.326017,2.533552,6.774524,10.222985,3.082779,0.979329,vertex
887,5.582330,0.627997,2.080085,6.314688,0.593950,2.541469,0.866246,edge_minus
888,6.536337,6.312181,6.228071,6.958901,5.994754,6.623127,0.702650,vertex
889,6.273860,6.610752,5.473030,6.302877,6.334698,5.679623,0.346018,interior_minus
890,3.235239,7.493905,8.056154,3.480129,7.074593,8.279261,0.534388,edge_minus
891,8.122531,2.808641,8.892273,8.254987,2.875464,8.315754,0.595302,edge_plus
892,0.257917,9.102452,3.244436,0.387723,-0.845585,3.165735,0.160448,interior_plus
893,0.820036,6.243473,1.193325,10.920261,6.091015,1.509704,0.559052,vertex
894,5.262440,1.749698,4.095154,5.193584,1.349967,4.674477,0.707206,interior_minus
895,2.334852,9.496383,8.978442,3.048774,9.884189,-1.054035,0.813101,edge_plus
896,8.049844,0.264750,0.440426,8.074235,0.247036,10.419945,0.036444,interior_minus
897,3.166134,4.005612,8.936694,3.269438,3.943653,8.716390,0.251087,interior_plus
898,4.685263,0.728390,8.810067,4.046924,10.135116,8.207070,1.127815,vertex
899,3.235131,9.678442,8.857143,4.034231,0.134333,8.213082,1.123037,edge_minus
900,7.945797,8.546483,5.433021,7.782953,8.588826,5.224503,0.267938,interior_plus
901,5.740970,0.460156,3.097929,6.612770,10.355113,2.886354,0.903236,edge_plus
902,1.447535,5.997675,6.854987,1.426239,6.423056,6.482181,0.566027,edge_minus
903,9.282100,0.439006,9.753829,-0.208975,10.872580,0.129877,0.770459,vertex
904,5.636283,4.796295,7.495798,5.786392,4.093352,7.341324,0.735203,edge_plus
905,4.261945,6.442483,5.211188,4.652284,6.166154,5.035019,0.523751,vertex
906,8.409683,7.294943,2.537109,7.958338,6.917602,2.921532,0.725142,vertex
907,2.666563,8.815360,9.524135,2.540308,9.269594,9.104133,0.631403,edge_plus
908,5.232174,1.836771,5.781003,5.308426,1.574798,5.490183,0.398773,edge_plus
909,8.993218,4.205773,3.915509,8.791450,3.941028,3.772403,0.642939,vertex
910,7.014722,5.574828,6.997515,6.958901,5.994754,6.623127,0.702650,vertex
911,8.768286,0.824641,5.138534,8.959251,0.588820,4.826762,0.435065,edge_minus
912,7.482118,1.324263,5.540806,7.079889,1.278712,5.513335,0.478302,vertex
913,5.072143,2.166662,4.270320,5.110382,1.651592,4.469914,0.553712,interior_minus
914,3.309130,9.083882,2.171654,3.126396,9.224693,1.954807,0.316611,interior_minus
915,1.170265,2.484507,0.208600,1.170400,2.296808,0.229965,0.188911,interior_minus
916,6.841419,0.867015,8.363291,7.199137,0.930286,8.306536,0.374449,vertex
917,6.794089,8.051338,1.866030,6.321663,8.586077,2.015469,0.729016,edge_plus
918,6.112644,8.607932,9.182864,5.916808,8.302323,9.433265,0.440964,interior_minus
919,6.867519,3.444404,8.222594,6.438519,3.691324,7.967513,0.556845,edge_plus
920,6.711936,3.647246,8.763454,6.561031,3.718000,8.465025,0.341817,edge_plus
921,2.121918,5.650724,8.797754,2.121028,5.662311,9.078560,0.281046,edge_plus
922,9.739878,9.494373,5.007017,9.177381,9.286820,4.746431,0.653748,edge_plus
923,2.371264,8.670181,2.467247,2.451053,8.115429,2.419419,0.562498,edge_plus
924,6.174756,2.407447,9.899389,5.763778,2.329145,9.803401,0.429241,edge_plus
925,5.571151,9.707264,8.814214,4.731100,-0.218108,8.379046,0.949013,edge_plus
926,3.137131,5.517175,6.847369,3.204929,5.767881,6.807271,0.437326,vertex
927,4.659048,9.462156,8.063131,4.046924,10.135116,8.207070,1.127815,vertex
928,4.542349,0.888782,9.535726,4.153664,0.252421,8.887523,0.988028,edge_plus
929,8.273050,6.717574,3.831809,7.892871,6.856506,3.762202,0.410711,interior_plus
930,1.982253,9.415285,5.487939,2.502286,8.919743,5.154853,0.791796,edge_plus
931,8.298026,7.866762,7.256085,8.742412,8.356963,7.546440,0.741937,vertex
932,4.488305,2.334838,3.718476,4.772138,2.337271,3.297732,0.679490,vertex
933,1.643803,3.696008,5.420500,1.715164,4.209603,5.805063,0.645570,interior_minus
934,0.097340,9.133482,8.194646,-0.427000,8.718057,8.392548,0.697621,interior_minus
935,0.134781,3.450958,7.181535,9.728548,2.867951,6.998278,0.860711,vertex
936,0.819861,0.977606,9.783634,0.183414,0.891762,10.086156,0.709896,edge_plus
937,2.917120,2.921328,2.101597,2.842341,3.056907,1.985616,0.193456,edge_minus
938,1.225154,4.070934,5.762082,1.150763,4.634899,5.893199,0.771606,vertex
939,4.439679,1.985762,3.817573,4.774645,2.282766,3.329790,0.662076,edge_minus
940,2.947860,6.931807,1.661490,2.725208,7.163157,1.756088,0.334731,edge_plus
941,5.819425,1.656489,4.666412,5.545630,0.770536,4.874270,0.950306,edge_plus
942,6.957988,7.194634,7.162976,6.661535,6.985555,7.096581,0.368791,edge_minus
943,9.530241,2.574867,8.339406,-0.736679,2.583155,7.920020,0.497192,edge_plus
944,2.407126,8.416144,0.000309,2.266245,8.419683,0.234706,0.279126,vertex
945,2.443526,2.660307,8.183881,2.444287,2.789871,8.379454,0.234598,edge_plus
946,3.275554,2.824390,1.097721,3.170087,2.776042,1.083249,0.116920,interior_minus
947,5.446505,0.099882,1.394494,5.923907,9.568909,1.483115,0.719513,edge_minus
948,8.676627,1.423840,3.260489,8.168986,1.191579,2.715869,0.779907,edge_plus
949,3.633620,1.827589,0.443669,3.851042,2.125626,10.150829,0.471013,edge_minus
950,1.655879,5.301249,1.800466,1.563712,5.515245,2.322714,0.593548,vertex
951,0.750961,7.157350,6.961757,11.426376,7.327215,6.701112,0.743623,edge_minus
952,6.335979,0.108404,1.729058,6.283282,10.493463,2.431289,0.802605,edge_plus
953,6.137999,3.413812,7.861718,5.700285,3.767364,7.338061,0.890260,vertex
954,4.769845,8.279315,8.666800,4.864128,8.456785,8.615811,0.207329,interior_plus
955,5.588790,3.598503,7.953455,5.694151,3.688594,7.081073,0.892720,vertex
956,4.033843,3.008688,9.111379,3.961708,3.318985,9.093055,0.356800,vertex
957,3.391996,5.237250,6.744950,3.099905,4.980443,6.584383,0.420771,edge_minus
958,2.314270,7.418346,3.091893,2.428262,7.823691,3.443034,0.548268,edge_plus
959,7.737320,6.187766,1.478425,7.721589,6.231813,1.504213,0.410810,vertex
960,7.709394,3.611273,9.001656,7.840275,3.316317,8.871798,0.347839,edge_plus
961,9.643021,5.664082,0.025808,-0.384343,5.755572,0.087977,0.368908,vertex
962,3.992031,0.670302,4.155889,4.139375,0.455426,4.258431,0.279994,interior_minus
963,2.180728,6.848093,6.170822,1.468527,6.896134,6.379009,0.743559,edge_plus
964,3.801011,9.727682,0.444092,4.080982,-0.362989,0.298008,0.328551,interior_minus
965,9.840022,9.179611,5.167453,-0.168110,8.826687,4.794032,0.602312,vertex
966,5.226804,2.212046,3.461661,4.772138,2.337271,3.297732,0.679490,vertex
967,1.038345,6.928855,2.144048,1.062299,6.863599,2.074655,0.098222,interior_minus
968,1.844082,3.887171,6.019313,2.621766,3.862884,5.740181,0.826618,edge_plus
969,3.573920,7.430864,2.523908,3.298335,7.589636,2.219700,0.440112,edge_minus
970,8.772467,2.464239,4.574227,-1.279849,3.004130,4.205634,0.655805,edge_plus
971,4.619926,9.986643,2.147703,4.781906,10.360770,2.013193,0.429304,edge_minus
972,5.635260,2.575057,2.917460,5.169125,2.737402,2.899928,0.593542,vertex
973,3.883803,5.595247,4.602038,3.615721,5.631657,4.064878,0.601444,edge_plus
974,4.885060,0.980466,4.894320,5.294987,0.552971,4.514099,1.042326,vertex
975,1.124981,3.396327,4.622393,1.801958,3.492399,4.534199,0.700160,vertex
976,5.715763,8.704224,1.439110,6.321753,8.899480,1.821526,0.742692,edge_minus
977,9.568885,7.460425,9.487925,9.662112,7.548888,9.397052,0.157401,edge_plus
978,6.861341,9.214874,5.431639,7.018829,9.056778,5.349035,0.237950,edge_minus
979,5.636363,4.770578,5.432448,5.534813,4.738534,5.571155,0.174869,interior_minus
980,3.985604,0.483224,9.185940,4.046924,10.135116,8.207070,1.127815,vertex
981,3.974888,4.475864,1.709494,3.909929,4.346273,1.622972,0.168818,interior_minus
982,0.724549,3.546162,6.488464,0.267917,3.409237,6.917958,0.641659,edge_plus
983,2.997419,2.404434,2.217616,2.922643,2.244801,2.341588,0.217361,vertex
984,8.278892,4.163547,3.890517,8.791450,3.941028,3.772403,0.642939,vertex
